time;logger;level;message;exception
2012-03-29 08:40:53.8107;Raven.Database.Server.HttpServer;Debug;Request #  13: POST    -     2 ms - <default>  - 200 - /bulk_docs;
2012-03-29 08:40:53.8127;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: ProductPriceIndex. (products-1);
2012-03-29 08:40:53.8127;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: ProductTotalPricePerCategoryIndex. (products-1);
2012-03-29 08:40:53.8127;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: Raven/DocumentsByEntityName. (products-1);
2012-03-29 08:40:53.8127;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-1 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: products-1
	Tag I-: Products
	LastModified I-: 20120329064053810
";
2012-03-29 08:40:53.8127;Raven.Database.Server.HttpServer;Debug;"	PUT products-1
";
2012-03-29 08:40:53.8307;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on products-1 result in index ProductPriceIndex gave document: 	__document_id IS: products-1
	Price I-: 1234
	Price_Range I-: 1234
";
2012-03-29 08:40:53.8657;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for ProductPriceIndex;
2012-03-29 08:40:53.8657;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for Raven/DocumentsByEntityName;
2012-03-29 08:40:54.0207;Raven.Database.Indexing.Index.Indexing;Debug;"Mapped result for index 'ProductTotalPricePerCategoryIndex' doc 'products-1': '{
  ""CategoryId"": ""categories-102273"",
  ""Total"": 1234
}'";
2012-03-29 08:40:54.0787;Raven.Database.Indexing.Index.Indexing;Debug;Mapped 1 documents for ProductTotalPricePerCategoryIndex;
2012-03-29 08:40:54.0787;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 8 because: WORK BY IndexingExecuter;
2012-03-29 08:40:54.1007;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found 1 mapped results for keys [categories-102273] for index ProductTotalPricePerCategoryIndex;
2012-03-29 08:40:54.1167;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 8, for: IndexingExecuter, will wait for additional work;
2012-03-29 08:40:54.1567;Raven.Database.Tasks.ReduceTask;Debug;Starting to read 1 reduce keys for index ProductTotalPricePerCategoryIndex;
2012-03-29 08:40:54.1567;Raven.Database.Tasks.ReduceTask;Debug;Read 1 reduce keys in 00:00:00.0019679 with 1 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 08:40:54.1857;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-102273 result in index ProductTotalPricePerCategoryIndex gave document: 	__reduce_key I-: categories-102273
	CategoryId IS: categories-102273
	Total IS: 1234
	Total_Range IS: 1234
";
2012-03-29 08:40:54.1997;Raven.Database.Indexing.Index.Indexing;Debug;Reduce resulted in 1 entries for ProductTotalPricePerCategoryIndex for reduce keys: categories-102273;
2012-03-29 08:40:54.1997;Raven.Database.Tasks.ReduceTask;Debug;Indexed 1 reduce keys in 00:00:00.0359948 with 1 results for index ProductTotalPricePerCategoryIndex;
2012-03-29 08:40:54.2027;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 9 because: WORK BY ReducingExecuter;
2012-03-29 08:40:54.2027;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 9, for: IndexingExecuter, will wait for additional work;
2012-03-29 08:40:54.2027;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 9, for: ReducingExecuter, will wait for additional work;
2012-03-29 08:41:18.5651;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index ProductPriceIndex for: __document_id:products\-1;
2012-03-29 08:41:18.7212;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'products-1' was found;
2012-03-29 08:41:18.7572;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'categories-102273' was found;
2012-03-29 08:41:18.7702;Raven.Database.Server.HttpServer;Debug;Request #  14: GET     -   358 ms - <default>  - 200 - /indexes/dynamic/Products?query=__document_id%253Aproducts%255C-1&start=0&pageSize=1&aggregation=None&include=CategoryId;
2012-03-29 08:45:14.8488;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2012-03-29 08:45:14.8488;Raven.Database.Server.HttpServer;Debug;Request #  15: GET     -     1 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2012-03-29 08:45:15.0948;Raven.Database.Server.HttpServer;Debug;Request #  16: HEAD    -     0 ms - <default>  - 200 - /indexes/ProductTotalPricePerCategoryIndex;
2012-03-29 08:45:16.7470;Raven.Database.Server.HttpServer;Debug;Request #  17: PUT     -    14 ms - <default>  - 201 - /indexes/ProductTotalPricePerCategoryIndex;
2012-03-29 08:45:16.8780;Raven.Database.Server.HttpServer;Debug;Request #  18: HEAD    -     0 ms - <default>  - 200 - /indexes/ProductPriceIndex;
2012-03-29 08:45:16.8930;Raven.Database.Server.HttpServer;Debug;Request #  19: PUT     -     1 ms - <default>  - 201 - /indexes/ProductPriceIndex;
2012-03-29 08:45:16.8930;Raven.Database.Server.HttpServer;Debug;Request #  20: HEAD    -     0 ms - <default>  - 200 - /indexes/CategoryIndex;
2012-03-29 08:45:16.8930;Raven.Database.Server.HttpServer;Debug;Request #  21: PUT     -     4 ms - <default>  - 201 - /indexes/CategoryIndex;
2012-03-29 08:45:24.9108;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Hilo/categories' was found;
2012-03-29 08:45:24.9108;Raven.Database.Server.HttpServer;Debug;Request #  22: GET     -    26 ms - <default>  - 200 - /docs/Raven/Hilo/categories;
2012-03-29 08:45:24.9888;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'Raven/Hilo/categories', update: True, ;
2012-03-29 08:45:24.9888;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 10 because: PUT Raven/Hilo/categories;
2012-03-29 08:45:24.9888;Raven.Database.DocumentDatabase;Debug;Put document Raven/Hilo/categories with etag 00000000-0000-0500-0000-000000000006;
2012-03-29 08:45:24.9888;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 10, for: ReducingExecuter, will wait for additional work;
2012-03-29 08:45:24.9888;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found a total of 1 documents that requires indexing since etag: 00000000-0000-0500-0000-000000000004;
2012-03-29 08:45:24.9888;Raven.Database.Impl.DocumentRetriever;Debug;Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/categories;
2012-03-29 08:45:24.9888;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;After read triggers executed, 0 documents remained;
2012-03-29 08:45:24.9888;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for CategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000006, 29-03-2012 06:45:24;
2012-03-29 08:45:24.9888;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ComplexCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000006, 29-03-2012 06:45:24;
2012-03-29 08:45:24.9888;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ProductPriceIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000006, 29-03-2012 06:45:24;
2012-03-29 08:45:24.9888;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ProductTotalPricePerCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000006, 29-03-2012 06:45:24;
2012-03-29 08:45:24.9888;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000006, 29-03-2012 06:45:24;
2012-03-29 08:45:24.9888;Raven.Database.Server.HttpServer;Debug;Request #  23: PUT     -     2 ms - <default>  - 201 - /docs/Raven/Hilo/categories;
2012-03-29 08:45:25.0018;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 11 because: WORK BY IndexingExecuter;
2012-03-29 08:45:25.0018;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 11, for: IndexingExecuter, will wait for additional work;
2012-03-29 08:45:25.0018;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 11, for: ReducingExecuter, will wait for additional work;
2012-03-29 08:45:26.0179;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'categories-102305', update: False, ;
2012-03-29 08:45:26.0179;Raven.Database.DocumentDatabase;Debug;Put document categories-102305 with etag 00000000-0000-0500-0000-000000000007;
2012-03-29 08:45:26.0179;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 12 because: PUT categories-102305;
2012-03-29 08:45:26.0179;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0436930;
2012-03-29 08:45:26.0179;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 12, for: ReducingExecuter, will wait for additional work;
2012-03-29 08:45:26.0179;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found a total of 1 documents that requires indexing since etag: 00000000-0000-0500-0000-000000000006;
2012-03-29 08:45:26.0179;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;After read triggers executed, 1 documents remained;
2012-03-29 08:45:26.0179;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: CategoryIndex, LastIndexedEtag: 00000000-0000-0500-0000-000000000006;
2012-03-29 08:45:26.0179;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ComplexCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000007, 29-03-2012 06:45:26;
2012-03-29 08:45:26.0179;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ProductPriceIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000007, 29-03-2012 06:45:26;
2012-03-29 08:45:26.0179;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ProductTotalPricePerCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000007, 29-03-2012 06:45:26;
2012-03-29 08:45:26.0179;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Going to index 1 documents in IndexName: Raven/DocumentsByEntityName, LastIndexedEtag: 00000000-0000-0500-0000-000000000006;
2012-03-29 08:45:26.0179;Raven.Database.Server.HttpServer;Debug;Request #  24: POST    -    45 ms - <default>  - 200 - /bulk_docs;
2012-03-29 08:45:26.0179;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: CategoryIndex. (categories-102305);
2012-03-29 08:45:26.0179;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: Raven/DocumentsByEntityName. (categories-102305);
2012-03-29 08:45:26.0179;Raven.Database.Server.HttpServer;Debug;"	PUT categories-102305
";
2012-03-29 08:45:26.0179;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-102305 result in index CategoryIndex gave document: 	__document_id IS: categories-102305
	Id I-: categories-102305
	Description I-: unit-test-category
";
2012-03-29 08:45:26.0179;Raven.Database.Indexing.Index.Indexing;Debug;"Indexing on categories-102305 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: categories-102305
	Tag I-: Categories
	LastModified I-: 20120329064526001
";
2012-03-29 08:45:26.0519;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for CategoryIndex;
2012-03-29 08:45:26.0519;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for Raven/DocumentsByEntityName;
2012-03-29 08:45:26.0519;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 13 because: WORK BY IndexingExecuter;
2012-03-29 08:45:26.0519;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 13, for: ReducingExecuter, will wait for additional work;
2012-03-29 08:45:26.0869;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 13, for: IndexingExecuter, will wait for additional work;
2012-03-29 08:45:27.8431;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Hilo/products' was found;
2012-03-29 08:45:27.8431;Raven.Database.Server.HttpServer;Debug;Request #  25: GET     -     0 ms - <default>  - 200 - /docs/Raven/Hilo/products;
2012-03-29 08:45:27.8431;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'Raven/Hilo/products', update: True, ;
2012-03-29 08:45:27.8431;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 14 because: PUT Raven/Hilo/products;
2012-03-29 08:45:27.8431;Raven.Database.DocumentDatabase;Debug;Put document Raven/Hilo/products with etag 00000000-0000-0500-0000-000000000008;
2012-03-29 08:45:27.8431;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Found a total of 1 documents that requires indexing since etag: 00000000-0000-0500-0000-000000000007;
2012-03-29 08:45:27.8431;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 14, for: ReducingExecuter, will wait for additional work;
2012-03-29 08:45:27.8431;Raven.Database.Impl.DocumentRetriever;Debug;Triggered Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/products;
2012-03-29 08:45:27.8431;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;After read triggers executed, 0 documents remained;
2012-03-29 08:45:27.8431;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for CategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000008, 29-03-2012 06:45:27;
2012-03-29 08:45:27.8431;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ComplexCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000008, 29-03-2012 06:45:27;
2012-03-29 08:45:27.8431;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ProductPriceIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000008, 29-03-2012 06:45:27;
2012-03-29 08:45:27.8431;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for ProductTotalPricePerCategoryIndex, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000008, 29-03-2012 06:45:27;
2012-03-29 08:45:27.8431;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;All documents have been filtered for Raven/DocumentsByEntityName, no indexing will be performed, updating to 00000000-0000-0500-0000-000000000008, 29-03-2012 06:45:27;
2012-03-29 08:45:27.8431;Raven.Database.Server.HttpServer;Debug;Request #  26: PUT     -     2 ms - <default>  - 201 - /docs/Raven/Hilo/products;
2012-03-29 08:45:27.8431;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 15 because: WORK BY IndexingExecuter;
2012-03-29 08:45:27.8431;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 15, for: ReducingExecuter, will wait for additional work;
2012-03-29 08:45:27.8581;Raven.Database.Indexing.WorkContext;Debug;No work was found, workerWorkCounter: 15, for: IndexingExecuter, will wait for additional work;
2012-03-29 08:45:28.5581;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'products-33', update: False, ;
2012-03-29 08:45:28.5581;Raven.Database.DocumentDatabase;Debug;Put document products-33 with etag 00000000-0000-0500-0000-000000000009;
2012-03-29 08:45:28.5581;Raven.Database.Indexing.WorkContext;Debug;Incremented work counter to 16 because: PUT products-33;
2012-03-29 08:45:28.5581;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands in 00:00:00.0016099;
